name,representative,accounting_officer,address,established,shitei
政治結社新誠同志会,森田　正人,鎗内　宏行,香川県仲多度郡多度津町西浜１２－１８,H3.6.15
政治結社神誠同志會,谷川　弘晃,日樫　麻耶,三重県伊賀市八幡町３１９７－１,H11.12.24
政治結社眞生倭同志會,眞木　司,眞木　司,滋賀県湖南市東寺５－２－２０,H18.11.1
政治結社神勅匡弼社,安藤　雄二,山田　秀和,北海道苫小牧市ときわ町１－１０－１８,H26.3.7
政治結社新日本育成會,中村　信廣,林　昌孝,香川県木田郡三木町田中５１１６－９,H14.2.15
政治結社新日本會,長山　久志,長山　久志,大阪府堺市中区深阪２丁１０－１０,H23.4.25
政治結社新日本義央塾,田中　孝則,佐藤　謙一,栃木県宇都宮市瑞穂２－２－６,H14.5.24
政治結社新日本侠栄会,中上　章文,中上　章文,三重県伊賀市上之庄１２９５,H31.2.22
政治結社新日本広靖社,杉本　瑛郎,藤田 正博,大阪府大阪市城東区永田３－１４－１５,R3.12.9
政治結社新日本志誠会,萩野　健司,萩野　健司,大阪府大阪市浪速区浪速西２－５－１,H17.11.25
政治結社新日本神風会大阪本部,小澤　昌平,小澤　美穂,大阪府貝塚市清児１２４４－６,R2.8.11
政治結社新日本創政會,正村　勇治,中沢　清高,東京都新宿区西新宿３－５－３,H14.12.26
政治結社新日本誠塾,大髙　吾郎,沖田　厚志,大阪府交野市私部西４－１５－３,H12.7.10
政治結社仁乃会,山中　守,町田　勝,埼玉県秩父市金室町１８－２,H23.11.1
政治結社新風義勇隊,鈴木　浩己,鈴木　佐登美,神奈川県川崎市川崎区川中島１－２４－１４,H23.4.12
政治結社神風創竜會,田尻　竜一,渡辺　善弘,熊本県熊本市北区下硯川２－１０－１,R3.12.13
政治結社心武館日本成道塾,髙橋　祐介,髙橋　祐介,茨城県かすみがうら市田伏３２８７－１,H19.5.30
政治結社政栄同志社,藤原　秀憲,藤原　秀憲,兵庫県神戸市中央区二宮町１－１４－１９,H22.3.29
政治結社正氣塾,若島　和美,若島　和美,長崎県長崎市三川町１３０８－５,S56.4.28
政治結社正氣塾千葉県本部,橋本　勝昭,橋本　勝昭,千葉県銚子市植松町６２０２－８,R2.7.17
政治結社政経塾,平山　真一,上田　達也,大阪府南河内郡河南町平石２９６－３,S62.10.15
政治結社政経同友会,佐々木　千之介,宮岡　秀子,東京都新宿区大久保２－７－１,H19.6.1
政治結社政治運動研究所,富施　光治,富施　光治,茨城県水戸市河和田１－１６１４－５,H21.6.29
政治結社政心会,村上　彰,佐野　昭弘,愛媛県西条市石田４９４－８,S57.5.17
政治結社政進会,佐藤　大輔,渡部　健一,茨城県古河市上和田８０－７,H6.3.23
政治結社●心会総本部,田中　太一,田中　太一,大阪府門真市御堂町１８－２５,R3.8.24
政治結社誠憂義塾総本部,的場　貴昭,河東　成烈,愛知県岡崎市小呂町２－３８,H10.5.14
政治結社政友皇志会,加藤　信市,加藤　信市,神奈川県相模原市南区新戸２１０２－２,S61.9.8
政治結社政雄社,宮本　政幸,宮本　政幸,兵庫県尼崎市塚口本町２－３２－３,H30.5.17
政治結社清龍会,山道　敏彦,山道　敏彦,香川県丸亀市川西町南２３３－９,H26.1.22
政治結社晴龍義塾総本部,小原　健一,小原　健一,神奈川県横浜市南区若宮町２－７,R1.5.24
政治結社晴龍義塾西東京本部,天野　光輝,大塚　厚範,東京都日野市万願寺１－２６－４,H21.5.26
政治結社盛和塾総本部,宮本　盛,小畑　●紀子,北海道札幌市中央区宮の森三条６－９－８,H25.4.2
政治結社清和塾東北本部福島支局,●代　三十四,●代　三十四,福島県郡山市喜久田町堀之内字下殿田４２－３,R4.3.9
政治結社紲道会総本部,斉藤　康司,北嘉多　将,北海道札幌市白石区菊水元町七条１－８－２２,H14.11.29
政治結社全国全農ＪＡ美馬覚醒舎,原田　泰治,原田　泰治,徳島県美馬市脇町字拝原４０－１９８－２,R2.1.7
政治結社千翔塾,大西　和美,大西　和美,岡山県岡山市中区平井１１７４－２９,R1.5.7
政治結社「全日本愛國者共闘會議」,横山　和之,横山　和之,兵庫県神戸市兵庫区新開地４－５－１５,H29.1.11
政治結社全日本監視同盟,岡本　和博,早雲　日出男,徳島県美馬市穴吹町穴吹宇西成戸１４５,H20.12.19
政治結社宗心塾,大野　勝人,大野　勝人,北海道札幌市北区新琴似町２５７－８,H23.4.22
政治結社祖國防衛隊,和田　恒一,木下　健児,大阪府大阪市中央区徳井町２－１－１１,S51.1.12
政治結社祖國防衛隊香川県本部,新地　栄司,今田　誠治,香川県綾歌郡綾川町陶７０１７－２,H4.6.2
政治結社祖國防衛隊熊本県本部,松永　昭浩,松永　昭浩,熊本県山鹿市大字山鹿１３１６,H14.3.7
政治結社祖國防衛隊島根県本部,山口　寛,稲村　幹夫,島根県松江市東出雲町春日８３２,H12.7.25
政治結社祖國防衛隊徳島県本部,山口　英司,楠　伸二,徳島県鳴門市撫養町黒崎字磯崎５９,H14.3.8
政治結社祖國防衛隊中大阪本部,岸本　悟,小野　嘉夫,大阪府大阪市住吉区苅田６－１１－１６,H14.3.5
政治結社祖國防衛隊中九州本部,大津　幸男,野田　秀晴,福岡県久留米市螢川町７－９,H14.3.13
政治結社祖國防衛隊北海道本部,渡辺　一也,池田　義範,北海道函館市東山町１４４－１３１,H14.3.15
政治結社祖國防衛隊南大阪本部,筒井　福実,國津　光幸,大阪府大阪市住吉区苅田６－１１－１６,H14.6.24
政治結社大行社岡山支部,久長　剛,磯本　猛,岡山県岡山市南区藤田６７９,H4.7.1
政治結社大真塾,瀬島　友和,瀬島　友和,岡山県真庭市目木２６１,H7.2.28
政治結社大日本愛国正導会,三上　誠司,久保倉　久夫,神奈川県横須賀市阿部倉１７,R3.11.15
政治結社大日本愛国赤心塾,佐野　城二,後藤　基治,神奈川県秦野市柳町２－８－９,H24.1.4
政治結社大日本愛国連盟,石堂　英明,石堂　英明,埼玉県春日部市中央５－５－１８,H10.9.24
政治結社大日本亜細亜連合,小見波　浩一,上山　一也,愛知県豊橋市神野新田町字ハノ割２０,H26.8.18
政治結社大日本維新同志會,堀　光明,堀　光明,大阪府寝屋川市池田西町１１－２３,H12.2.10
政治結社大日本菊水会,並木　寛,吉井　正夫,東京都大田区西蒲田８－７－１３,S60.10.21
政治結社大日本義神塾本部,藤村　義史,藤村　義史,大阪府寝屋川市大成町２９－５,H27.2.20
政治結社大日本義烈社,長谷川　良一,長谷川　良一,千葉県船橋市三咲５－９－１０,H30.11.27
政治結社大日本健憂會,文箭　晃,文箭　晃,岡山県倉敷市玉島陶３３４－５,R4.3.11
政治結社大日本皇海団総本部,前代　まゆみ,前代　まゆみ,徳島県美馬市脇町字井口９９－３,H18.4.10
政治結社大日本興志会,井手　利徳,磯畑　元二,福岡県福岡市南区柳河内２－３－４１,H11.5.7
政治結社大日本光志会,阿部　真澄,阿部　真澄,大分県中津市鍋島７７２,H24.6.12
政治結社大日本皇心会総本部,山本　晴男,山本　晴男,岐阜県中津川市手賀野１７６－３,H4.9.21
政治結社大日本皇誠同志會,大越　浩一,大越　浩一,栃木県宇都宮市南大通り１－４－２０,H23.6.27
政治結社大日本光誠同志塾,朝田　誠治,海谷　庄司,東京都立川市幸町２－３１－２２,H11.4.8
政治結社大日本皇道國士義勇会,小椋　亮,谷　元樹,神奈川県茅ヶ崎市西久保１５２８,R3.12.6
政治結社大日本晃勇社,谷石　敏人,井口　穣,福岡県田川市川宮１３５７－４,S62.7.6
政治結社大日本煌翼会,池田　益男,丸山　将司,福岡県飯塚市大字八木山２６８８,H15.7.31
政治結社大日本國士會,引地　孝八,八巻　裕一,福島県伊達市梁川町古町３８－１,S60.11.7
政治結社大日本國翔社,中越　浩二,中越　浩二,京都府京都市伏見区醍醐中山町３９－２,R4.7.22
政治結社大日本國心塾,髙橋　典子,髙橋　幸一,群馬県みどり市笠懸町阿左美１１７３－８,H21.2.17
政治結社大日本国命会総本部,森　浩二,森　浩二,神奈川県横浜市旭区南希望が丘２－２,R3.4.12
政治結社大日本実誠塾,五味　智也,関口　雅弘,埼玉県越谷市大里４０－１,H9.4.21
政治結社大日本至道会,早野　岳志,早野　岳志,埼玉県本庄市小島南３－７－１５,H28.7.28
政治結社大日本自由民主国勇士隊,藤田　元義,藤田　かよ,宮城県仙台市太白区東中田６－１２－３５,H22.8.17
政治結社大日本殉誠会,田渕　健二,沖　浩之,大阪府池田市豊島南１－１１－２２,H11.2.5
政治結社大日本定士団,緒方　宏伸,松宮　勝也,大阪府堺市美原区平尾２３００－１,H14.2.14
政治結社大日本定士団奈良本部,松宮　勝也,松宮　勝也,奈良県天理市石上町６１３－２９,H18.2.7
政治結社大日本神國社,延原　誠,延原　正治,岡山県勝田郡奈義町馬桑１１５－６,H11.1.18
政治結社大日本新政會山陰本部,秋葉　智典,秋葉　智典,島根県浜田市殿町１３１－３０,H17.10.21
政治結社大日本神風会,桝田　恭典,桝田　恭典,三重県尾鷲市矢浜４－５－１５,H12.12.12
政治結社大日本心和會,松前　喜代治,松前　喜代治,奈良県天理市石上町６１３,H20.1.23
政治結社大日本眞和同志會,川原　健太,中西　亨,広島県福山市紅葉町６－６,H23.12.21
政治結社大日本靖守会,渡邉　勝広,吉田　美重子,大阪府大東市三箇２－２－２１,H20.9.5
政治結社大日本清導会,百武　次郎,百武　次郎,京都府亀岡市北河原町１－４－１８,H13.5.23
政治結社大日本政友会,青田　信也,青田　信也,福岡県北九州市戸畑区牧山海岸１－２０,H22.5.14
政治結社大日本西雷會総本部,横山　千明,三原　康男,兵庫県明石市鍛冶屋町１－６,S62.4.14
政治結社大日本政鈴会,下林　幸秀,下林　幸秀,山口県下関市安岡駅前１－１１－１１,H3.3.13
政治結社大日本月美会本部,山下　上一,山下　上一,福井県福井市月見５－３－１１,H18.8.28
政治結社大日本天誠会総本部,横田　健,松下　和久,愛知県豊橋市西岩田２－５－９,H24.11.5
政治結社大日本天政会本部,出雲　祥邦,出雲　祥邦,大阪府東大阪市神田町２０－１,H25.5.17
政治結社大日本天命塾,青木　和男,青木　和男,新潟県北蒲原郡聖籠町大字藤寄５０２－２,H18.5.26
政治結社大日本燃乃魂塾,田中　和弘,石戸　広樹,千葉県鎌ケ谷市道野辺中央１－４－４５,R3.4.28
政治結社大日本日ノ丸会,上田　徳司,西山　敏彦,福岡県大牟田市天領町１－３３,R2.5.18
政治結社大日本轟会総本部,吉田　敦喜,吉田　敦喜,宮崎県延岡市北川町川内名４９９７,H2.6.12
政治結社大日本大和会,原　健二,原　健二,長崎県佐世保市鵜渡越町４５,H27.1.26
政治結社大日本憂國天●塾大阪総本部,辻　隆,辻　修,兵庫県伊丹市御願塚７－１－２０,H5.9.3
政治結社大日本憂国勇士會,山本　竜也,横山　周市,岡山県津山市押入１０９５－５,H2.4.2
政治結社大日本友志會,井関　輝顕,鬼沢　伸,茨城県神栖市平泉東３－５－１３,H28.4.4
政治結社大日本憂志塾,竹内　真一,竹内　真一,愛知県名古屋市港区浜２－２－１２,H29.1.19
政治結社大日本戮粋社,是永　英樹,佐々木　零,福岡県田川郡川崎町大字田原１１６－７,S56.10.3
政治結社大日本龍愛会総本部,福田　龍司,木下　達司,大阪府大阪市北区長柄東２－４－１,H10.2.18
政治結社大日本和皇塾,大野　健太郎,大野　健太郎,埼玉県春日部市増戸６０４－１６,H29.12.12
政治結社太平洋協会,白崎　雅博,加藤　俊勝,千葉県八街市東吉田５６１－６２,H15.2.24
政治結社達磨会,廣末　眞樹,佐々田　篤次郞,福岡県福岡市中央区梅光園２－２５－１３,R4.1.21
政治結社忠孝塾護国豊饒隊総本部,岡本　竜盛,岡本　武,宮城県仙台市宮城野区小田原１－８－３３,H16.4.13
政治結社中部維新同志會,寺田　敦夫,寺田　敦夫,愛知県瀬戸市北松山町２－１００,R1.6.28
政治結社長州塾,小田島　洋之,國本　隆紀,山口県光市島田２－１１－２８,H7.3.16
政治結社帝昌会総本部,花谷　旨高,花谷　旨高,和歌山県海草郡紀美野町長谷１０６１－１,H7.3.10
政治結社天桜会,大路　智,大路　智,兵庫県加古郡稲美町中村１８３０－１８,R4.4.21
政治結社天忠塾,山田　剛,大山　美鈴,鹿児島県姶良市東餅田３８００,R4.9.9
政治結社天道義神塾,古賀　天明,古賀　天明,長崎県佐世保市鵜渡越町４５,H27.7.2
政治結社天武会,篠原　宏,篠原　宏,香川県丸亀市今津町７４１－１８,H2.8.22
政治結社天祐同志會大阪本部,橋野　研一,島内　勉,大阪府堺市西区浜寺石津町西４－２０－３６,H16.3.24
政治結社天祐同志會総本部,千﨑　勉,千﨑　勉,岡山県岡山市南区三浜町１－１－２１,S61.7.23
政治結社天祐同志會三重県本部,小林　良隆,小林　良隆,三重県鳥羽市安楽島町６３７－１,H14.11.5
政治結社東志会,東　孝一,笠原　大輔,千葉県柏市増尾５－１７－９,R1.6.11
政治結社稲信義塾,三輪　昌宏,兵頭　玲吾,愛知県名古屋市中川区新家１－２９０１,H22.8.26
政治結社東方社,北島　泰三,米川　雅実,兵庫県西宮市江上町６－４,H11.12.27
政治結社統友会,本松　英介,甲田　誠也,熊本県八代市鏡町芝口１９９－１,H23.7.19
政治結社朋会,茂田井　広幸,西川　寿男,静岡県沼津市大平２２６６－２,R1.6.12
政治結社二代目日ノ丸國防隊総本部,田仲　弘二郎,田仲　弘二郎,大阪府岸和田市土生町５－１２,R4.11.28
政治結社日公社青年同盟,松本　征男,木村　仁,埼玉県新座市畑中１－１７－４９,H17.11.15
政治結社日本一光塾,中澤　成光,中澤　成光,愛知県名古屋市中川区中郷３－３９６,H24.11.2
政治結社日本凱誠塾,藤本　展紀,秋山　智之,東京都足立区谷在家３－２６－９,H3.2.8
政治結社日本義結團,茶谷　年幸,茶谷　年幸,滋賀県守山市今浜町２６２０－１４,H31.4.18
政治結社日本宮清塾,大宮　俊英,大宮　俊英,広島県福山市柳津町５１６－１０,H21.2.17
政治結社日本玄洋社茨城県本部,西川　泰功,師岡　光徳,茨城県神栖市知手中央２－５－２５,H16.10.25
政治結社日本玄洋社関東総本部,山崎　潤一,金田　慎太郎,茨城県神栖市知手中央２－５－２５,H23.1.28
政治結社日本玄洋社京都本部,足立　崇,横山　真一,京都府福知山市字和久寺小字下山３－２１,H24.1.23
政治結社日本厚誠社,沖田　厚志,高橋　美智子,大阪府寝屋川市緑町１６－５,H28.3.23
政治結社日本皇民党,大島　竜珉,中釜　信行,香川県高松市屋島西町６７８－１１,S55.5.22
政治結社日本國士協議会,斉藤　裕也,小林　智徳,北海道函館市日吉町１－１９－１６,R4.11.28
政治結社「日本國土死守党」,三間　主人,三間　主人,兵庫県神戸市兵庫区新開地４－５－１５,H24.1.10
政治結社日本國輝塾総本部,奥田　利一,奥田　利一,大阪府摂津市千里丘５－２－２７,H21.5.7
政治結社日本信皇会総本部,田中　義信,湯野　謙,熊本県八代市永碇町１０６５－１４,H21.6.25
政治結社日本誠照社,小坂　威喜男,小坂　威喜男,福岡県福岡市城南区長尾１－１８－１,H30.11.14
政治結社日本誠心貫行社,菅原　敦,菅原　敦,大阪府枚方市茄子作１－１２－１２,H27.3.24
政治結社日本青年大志党,伊藤　雄一,伊藤　雄一,静岡県伊豆市瓜生野３９７,H29.6.26
政治結社日本青年党,行安　直一,山口　正,香川県綾歌郡綾川町陶７０１７－２,H13.1.4
政治結社日本誠和同志会,栗原　淳,栗原　浩,神奈川県相模原市緑区長竹３６４－６,H9.7.4
政治結社日本赤心会,亀澤　浩,山内　政人,鹿児島県鹿児島市城山１－７－６５,H23.7.14
政治結社日本赤心社,寺田　裕也,寺田　裕也,東京都江戸川区春江町４－８－５,H22.5.27
政治結社日本壮士会,平野　幸男,平野　幸男,群馬県館林市苗木町２６４６－１２,H1.10.16
政治結社日本天眞塾総本部,藤澤　眞二,藤澤　眞二,長崎県長崎市三川町１３０８－５,H7.7.3
政治結社日本同盟,生方　武美,生方　武美,東京都荒川区西尾久２－２５－６,H23.6.21
政治結社日本民族文化協会,田中　春悟,田中　春悟,香川県高松市屋島西町２４７５－２,R2.5.27
政治結社日本猶興社,伊藤　英隆,新井　秀行,埼玉県川越市松江町２－２－１５,H27.6.19
政治結社日本翼誠會,塚木　直美,杉山　豊,岡山県津山市大吉７４８－６,H11.8.16
政治結社日本労使協議会総本部,殿川　純弘,殿川　純弘,大阪府大阪市平野区平野南１－４－１７,H24.4.27
政治結社葉隠道士会,佃　裕一,佃　裕一,東京都目黒区八雲２－１９－８,H9.3.10
政治結社博心塾,千秋　博正,千秋　博正,香川県三豊市豊中町笠田笠岡６００－１,H16.10.13
政治結社白龍会,内田　敏幸,荻野　一善,神奈川県横浜市港南区笹下５－２０－２,H6.3.25
政治結社八州宗心塾,吉野　信幸,中村　泰之,福岡県田川郡添田町大字野田３５０,H11.4.8
政治結社撥乱翼賛会,藤村　義史,藤村　繚子,奈良県奈良市北登美ケ丘６－６－２５,H21.4.1
政治結社●昇同志會,川幡　人嗣,川幡　人嗣,大阪府羽曳野市野々上４－６－３,H23.9.9
政治結社播心塾,山口　直輝,山口　直輝,兵庫県佐用郡佐用町金屋５６０－１,H26.1.31
政治結社播政会,田中　弘幸,黒澤津　慶彦,広島県広島市安佐南区長束５－１５－７,H16.4.8
政治結社伴東社左図,池谷　幸雄,金沢　進二,東京都中野区沼袋４－２－１１,R2.7.30
政治結社日の丸昂揚会,稲本　邦夫,稲本　邦夫,大阪府大阪市生野区小路３－５－８,H16.6.7
政治結社日乃丸青年隊,緒方　孝名,村田　彬,東京都台東区北上野２－３２－１０,S62.4.6
政治結社日の丸同志会,帯刀　将智,林　憲慈,大阪府豊能郡能勢町平通１０１－３８６,H27.4.27
政治結社日の丸連合愛国会北海道本部,橘　政雄,小松田　満,北海道滝川市緑町７－３,R3.4.7
政治結社白皇社,田口　輝夫,吉田　宏行,東京都世田谷区千歳台５－３－３３,H30.2.26
政治結社飛龍會総本部,手代木　斉,手代木　浩子,埼玉県鴻巣市滝馬室９８１－７,H17.11.11
政治結社風神会,高橋　信吾,高橋　信吾,神奈川県逗子市小坪２－１１－１３,H8.6.18
政治結社武德の會,塚原　貴之,比留川　隆之,広島県広島市中区舟入本町１０－１２,H25.2.22
政治結社芳国市民連合,千﨑　勉,千﨑　勉,岡山県倉敷市日ノ出町１－７－１５,S61.2.24
政治結社報徳会,中村　広仁,堀越　久雄,千葉県君津市北久保１－１－５,R3.11.22
政治結社望楠社,小田　昇,早坂　徹也,宮城県仙台市宮城野区新田３－６－１９,H13.6.14
政治結社豊雄塾,本宮　浩行,井川　隆行,千葉県東金市台方３５６－２,H5.4.20
政治結社北櫻塾,新井　利光,平井　明,埼玉県北本市本町８－１３９－１,H16.7.28
政治結社北心会,長峰　貞夫,大堀　益弘,茨城県鉾田市串挽７０６,H14.3.19
政治結社北雷社,河野　利光,長　正澄,石川県金沢市平和町２－３－４,H13.8.22
政治結社ポポロの騎士団,德野　陽子,德野　陽子,千葉県柏市新逆井２－１１－３０,H22.5.11
政治結社ますらお会,杉本　茂光,河野　光宏,熊本県阿蘇市一の宮町宮地４７０３－１,H27.4.7
政治結社御國塾,中村　浩将,大関　強,神奈川県相模原市緑区西橋本４－５－２１,R3.4.22
政治結社瑞穂赤心同盟,小出　雄之,梅澤　耕二,広島県広島市中区平野町２－１,H8.12.6
政治結社緑会,柿野　雅則,柿野　道男,兵庫県明石市大観町１６－４,H10.8.4
政治結社民族評議会,酒井　達也,辻　克義,大阪府大阪市阿倍野区西田辺町１－６－１５,S59.5.22
政治結社無学玄機塾,佐藤　勝人,菱沼　寛,宮城県仙台市太白区金剛沢２－７－６１,H18.7.21
政治結社明信義塾サットン調査団,赤松　純子,赤松　純子,三重県名張市新田１３０４－５,H21.10.13
政治結社八紘会,松本　豪,坂田　綾御,神奈川県相模原市中央区東淵野辺４－３５－４４,H14.6.3
政治結社大和維新会,筆保　重美,成田　勝彦,京都府宇治市安田町大納言３１－１０,H13.10.2
政治結社大和維新塾,松永　航,滝口 光,愛知県名古屋市北区水草町２－６０－２,H25.9.24
政治結社大和義皇社,中川　公一,中川　公一,奈良県北葛城郡広陵町沢１８４－３,H22.2.24
政治結社大和皇司塾総本部,一ノ瀬　香司,原田　和人,佐賀県武雄市北方町志久９１０－２,H16.9.9
政治結社大和塾,守分　四郎,守分　四郎,香川県仲多度郡多度津町家中７－１３,H3.6.3
政治結社大和勇和塾,嶋田　朋広,嶋田　朋広,奈良県桜井市阿部４９４－１１,R2.2.19
政治結社山秀塾,山本　秀樹,三浦　義彦,大阪府大阪市港区弁天４－７－１４,R2.7.10
政治結社憂國維誠會,渡邊　建也,渡邊　建也,大阪府大阪市西区九条１－２－２０,H14.4.4
政治結社憂国会議,大島　伸浩,羽太　辰騎,茨城県結城郡八千代町若１７３３－１,H18.2.1
政治結社憂國捷和會,石川　豪泰,石川　豪泰,東京都江東区東雲２－７－１,H30.5.8
政治結社憂国清神塾,松居　秀憲,松居　秀憲,大阪府大阪市西淀川区歌島２－９－３１,H10.4.13
政治結社憂國青年塾総本部,西ノ薗　利昭,石井　精一郎,大阪府藤井寺市大井４－１１－５０,H13.12.28
政治結社憂國大義会,白川　憲一,松本　英一,香川県善通寺市与北町１３３２,H9.8.7
政治結社憂国日本飛翔会,田中　春悟,田中　春悟,香川県高松市屋島西町２４７５－２,R2.5.27
政治結社雄龍会,石川　雄一郎,伊藤　開,愛媛県四国中央市妻鳥町１５－１３,H27.1.6
政治結社雄龍会観音寺支部,高橋　本壽,信藤　充広,香川県観音寺市大野原町花稲４１５－２,H27.7.10
政治結社雄龍会三豊支部,相良　和城,矢野　伸明,香川県三豊市山本町河内３７０３－３,R2.2.5
政治結社翼心同志会,齋藤　翼,齋藤　翼,宮城県仙台市若林区大和町５－１８－１２,H25.7.18
政治結社義徳塾,手塚　智,徳田　つや子,鹿児島県鹿児島市平川町４５５４－１,H14.11.27
政治結社誉心会,石川　雄一郎,伊藤　開,愛媛県四国中央市妻鳥町１５－１３,S60.4.6
政治結社龍心社聖史塾総本部,市川　智和,市川　智和,山梨県富士吉田市向原３－１４－３２,H15.4.4
政治結社龍神同志会,松田　隆治,岡野　美穂,三重県津市白山町川口７５１７－２,R4.1.26
政治結社綾勇同盟,櫻井　翔太郎,加藤　友祥,愛知県名古屋市中川区万場５－１４０５,H27.5.1
政治結社励心会,𠮷原　和弘,瀬尾　勝彦,千葉県長生郡長生村驚１５４－３,H26.2.13
政治結社令和維新塾総本部,中野　伸吾,中野　伸吾,兵庫県丹波市山南町和田４７２－２,H31.4.1
政治結社烈風塾,板垣　洋介,板垣　哲也,北海道伊達市中稀府町７６－１,R3.4.9
政治結社廉清会,小室　浩,国富　貴也,鳥取県岩美郡岩美町浦富２８７７－４,H19.6.11
政治結社浪愛塾,髙橋　栄子,髙橋　栄子,群馬県高崎市貝沢町６１７－７,R4.11.24
政治結社和行起塾,海老名　恒代,染谷　惠一,東京都小金井市中町１－１５－１７,R4.10.3
政治研究会コスモ,加藤　二朗,長谷部　千尋,東京都立川市柴崎町２－１７－２,H11.9.22
政治工学研究所,池田　正顕,張戸　英子,東京都港区虎ノ門３－８－２６,H24.3.5
青史塾,林　隆広,林　隆広,神奈川県厚木市宮の里４－１－４,H24.4.24
政治政策研究会,齋藤　國男,中村　真優,埼玉県入間市東藤沢４－９－２３,R3.4.5
政治団体亜細亜総研,上原　健次,上原　健次,東京都台東区根岸４－１９－６,H16.2.6
政治団体亜細亜民族運動社連合,張本　政文,張本　政文,三重県員弁郡東員町笹尾東３－１０－１２,H24.7.20
政治団体活動法人寿生会,杉本　松雄,越山　洋子,静岡県沼津市西椎路９３３－１,H14.9.19
政治団体関西平和塾総本部,今井　宏和,今井　宏和,大阪府寝屋川市黒原旭町２５－３,R3.4.9
政治団体矜持会,竹井　信一,竹井　信一,大阪府寝屋川市太間東町７－７,R2.11.18
政治団体国士会,谷田　充,富田　朝久,愛媛県松山市祝谷東町４３６－２,S61.9.3
政治団体国政調査研究会,安達　美夫,安達　美夫,東京都千代田区東神田２－６－２,H28.11.2
政治団体国歌啓蒙委員会,野崎　幸三,市川　重幸,東京都練馬区関町東１－２０－１４,H20.3.21
政治団体札幌日の丸掲揚会,秋庭　一仁,平野　豊,北海道札幌市白石区米里三条２－８－１２,H22.10.26
政治団体三徳会,川枝　宏美,川枝　カンナ,大阪府松原市高見の里２－１２－１２,H21.4.14
政治団体「資」,島田　丈資,佐野　秀樹,神奈川県横浜市港南区港南台２－１,R4.2.22
政治団体獅子会,岡本　尊仁,倉橋　さゆり,大阪府枚方市牧野北町１０－３３,H13.7.3
政治団体勝義,抦脇　勝二,抦脇　義幸,大阪府大阪市鶴見区放出東３－１１－１０,R3.11.16
政治団体新政経同志会,山本　英信,山本　英信,兵庫県尼崎市潮江１－１５,S56.6.13
政治団体新日本楠公会,松下　一彦,竹之内　伸司,茨城県常陸大宮市野上２６８－７,H12.2.4
政治団体新日本立風会,清水　武,小林　茂,山梨県甲府市中央５－６－１８,H30.11.1
政治団体政道會義塾,小出　邦之,笠島　昭男,東京都昭島市田中町２－５－１２,H21.6.23
政治団体世界環境保全推進機構,古津　英明,古津　美江子,大阪府岸和田市天神山町２－１４－１１,H20.7.15
政治団体全国天祐連合会,千﨑　勉,千﨑　勉,岡山県岡山市南区三浜町１－１－２１,H3.3.28
政治團体蒼心聯盟,岩城　誠太郎,坂倉　安夫,愛媛県松山市千舟町７－８－５,H19.7.17
政治団体創清会,川口　晃一郎,川口　晃一郎,大阪府大阪市西成区岸里東１－４－１８,H16.7.8
政治団体尊皇大和会,岡田　博史,佐竹　奈美絵,奈良県天理市丹波市町４７７－３,H28.11.11
政治団体「道路法を追求・救済する会」,稲本　邦夫,稲本　邦夫,大阪府大阪市生野区小路３－５－８,H13.7.12
政治団体日本救世学会,池本　宗将,後藤　恵美子,大分県大分市山津町２－１－３４,S63.2.9
政治団体日本皇心館,堀　秀一,池田　美智子,熊本県球磨郡あさぎり町上西１２,R2.1.30
政治団体日本皇政同盟,加藤　清貴,鈴木　司,愛知県西春日井郡豊山町豊場伊勢山２８０,H30.6.21
政治団体日本国政党,佃　裕一,佃　裕一,東京都目黒区八雲２－１９－８,H4.1.23
政治団体日本神国皇桜会北海道総本部,竹内　圭,川口　正記,北海道札幌市中央区南十三条西２１－２－２０,R4.7.15
政治団体日本青風同盟東北本部,加藤　隆義,来栖　繁,宮城県遠田郡美里町二郷字佐野１－１６,H14.4.30
政治団体日本同和清光会,田邊　満智雄,永井　景士,東京都足立区千住大川町１１－１７,H30.4.24
政治団体日の丸会総本部,矢倉　弾正,梶　正勝,東京都江戸川区中葛西２－２３－３,H5.10.29
政治団体民主同和連合会,太田　克美,辻　芳樹,愛知県知多市岡田字宝ノ脇１－１,H20.8.7
政治団体ＹＫＺＣ静岡,茂田井　広幸,山下　弘一,静岡県沼津市大平２２６６－２,H22.11.24
政治に世代交代を求める会,八田　伸吾,菱沼　博之,千葉県浦安市明海４－２－５,H23.3.24
政治のコンビニ松ぼっくりの松ちゃん,松川　公浩,松川　恭子,神奈川県相模原市緑区西橋本３－５－９,H25.6.27
政治発明党,中松　義郎,宮城　調二郎,東京都世田谷区下馬６－３１－１０,H4.6.3
青松会,長崎　瑠偉,長崎　聖和,千葉県松戸市新松戸北１－１６－１５,R4.8.3
政治連盟新労働研究会,出井　智将,野口　正一,東京都港区新橋４－５－１,H4.11.16
政治連盟大日本國榮会本部,安福　太一,安福　太一,大阪府大阪市港区弁天４－１３－１０,H8.3.18
政治連盟日本柔整総研,成清　圭吾,重松 美紀,福岡県筑後市尾島１２１,H21.11.5
政治を考える会,丹藤　健一郎,伏見　隆太郎,東京都中央区築地５－６－４,S51.7.7
西伸会,村山　好弘,出口　孝二郎,東京都荒川区町屋６－２４－１２,S51.1.7,有
